,Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched,LastName,FirstName,Collaborations,Department_MITCollab
7623,15680,"GUO, WEI",836429,,,41,3,0,0,0,898,0,0,male,99,85423,0,,,15680|,Management
7624,15680,"GUO, WEI",836429,,,41,3,0,0,0,898,0,0,male,99,85423,0,,,15680|,Mechanical Engineering
7625,15680,"GUO, WEI",836429,,,41,3,0,0,0,898,0,0,male,99,85423,0,,,15680|,Physics
7626,20640,"GUO, YUNFAN",836431,,,20,1,0,0,0,1088,0,0,male,100,18259,0,,,20640|,Electrical Engineering and Computer Sciences
7627,20640,"GUO, YUNFAN",836431,,,20,1,0,0,0,1088,0,0,male,100,18259,0,,,20640|,Health Sciences and Technology
7628,20640,"GUO, YUNFAN",836431,,,20,1,0,0,0,1088,0,0,male,100,18259,0,,,20640|,Management
7629,20640,"GUO, YUNFAN",836431,,,20,1,0,0,0,1088,0,0,male,100,18259,0,,,20640|,Mechanical Engineering
7630,20640,"GUO, YUNFAN",836431,,,20,1,0,0,0,1088,0,0,male,100,18259,0,,,20640|,Physics
7631,20625,"GUO, JIANG",836426,,,22,12,0,0,0,1099,0,0,male,100,694,0,,,20625|,Electrical Engineering and Computer Sciences
7632,20625,"GUO, JIANG",836426,,,22,12,0,0,0,1099,0,0,male,100,694,0,,,20625|,Health Sciences and Technology
7633,20625,"GUO, JIANG",836426,,,22,12,0,0,0,1099,0,0,male,100,694,0,,,20625|,Management
7634,20625,"GUO, JIANG",836426,,,22,12,0,0,0,1099,0,0,male,100,694,0,,,20625|,Mechanical Engineering
7635,20625,"GUO, JIANG",836426,,,22,12,0,0,0,1099,0,0,male,100,694,0,,,20625|,Physics
7636,20635,"GUO, XIAOCAN",836430,,,17,0,0,0,0,883,0,0,male,69,2028,0,,,20635|,Electrical Engineering and Computer Sciences
7637,20635,"GUO, XIAOCAN",836430,,,17,0,0,0,0,883,0,0,male,69,2028,0,,,20635|,Health Sciences and Technology
7638,20635,"GUO, XIAOCAN",836430,,,17,0,0,0,0,883,0,0,male,69,2028,0,,,20635|,Management
7639,20635,"GUO, XIAOCAN",836430,,,17,0,0,0,0,883,0,0,male,69,2028,0,,,20635|,Mechanical Engineering
7640,20635,"GUO, XIAOCAN",836430,,,17,0,0,0,0,883,0,0,male,69,2028,0,,,20635|,Physics
7641,16560,"GUAN, JINPING",836424,,,7,7,0,0,0,59,0,0,male,100,1290,0,,,16560|,Electrical Engineering and Computer Sciences
7642,16560,"GUAN, JINPING",836424,,,7,7,0,0,0,59,0,0,male,100,1290,0,,,16560|,Health Sciences and Technology
7643,16560,"GUAN, JINPING",836424,,,7,7,0,0,0,59,0,0,male,100,1290,0,,,16560|,Management
7644,16560,"GUAN, JINPING",836424,,,7,7,0,0,0,59,0,0,male,100,1290,0,,,16560|,Mechanical Engineering
7645,16560,"GUAN, JINPING",836424,,,7,7,0,0,0,59,0,0,male,100,1290,0,,,16560|,Physics
7646,6800,"GUSTAVSSON, SIMON",936997,,,64,2,0,0,0,2359,0,0,male,99,7873,0,,,6800|,Electrical Engineering and Computer Sciences
7647,6800,"GUSTAVSSON, SIMON",936997,,,64,2,0,0,0,2359,0,0,male,99,7873,0,,,6800|,Health Sciences and Technology
7648,6800,"GUSTAVSSON, SIMON",936997,,,64,2,0,0,0,2359,0,0,male,99,7873,0,,,6800|,Management
7649,6800,"GUSTAVSSON, SIMON",936997,,,64,2,0,0,0,2359,0,0,male,99,7873,0,,,6800|,Mechanical Engineering
7650,6800,"GUSTAVSSON, SIMON",936997,,,64,2,0,0,0,2359,0,0,male,99,7873,0,,,6800|,Physics
7651,18415,"ROSENZWEIG, GUY",837075,,,8,6,0,0,0,40,0,0,male,100,11057,0,,,18415|,Electrical Engineering and Computer Sciences
7652,18415,"ROSENZWEIG, GUY",837075,,,8,6,0,0,0,40,0,0,male,100,11057,0,,,18415|,Health Sciences and Technology
7653,18415,"ROSENZWEIG, GUY",837075,,,8,6,0,0,0,40,0,0,male,100,11057,0,,,18415|,Management
7654,18415,"ROSENZWEIG, GUY",837075,,,8,6,0,0,0,40,0,0,male,100,11057,0,,,18415|,Mechanical Engineering
7655,18415,"ROSENZWEIG, GUY",837075,,,8,6,0,0,0,40,0,0,male,100,11057,0,,,18415|,Physics
7656,23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0,0,218,2,0,male,99,61844,0,,,23520|,Electrical Engineering and Computer Sciences
7657,23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0,0,218,2,0,male,99,61844,0,,,23520|,Health Sciences and Technology
7658,23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0,0,218,2,0,male,99,61844,0,,,23520|,Management
7659,23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0,0,218,2,0,male,99,61844,0,,,23520|,Mechanical Engineering
7660,23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0,0,218,2,0,male,99,61844,0,,,23520|,Physics
7661,1510,"GUTTAG, JOHN V",43476,Electrical Engineering and Computer Sciences,Professor,44,42,24,0,2,2829,7,8,male,99,20561,1,,,1510|,Electrical Engineering and Computer Sciences
7662,1510,"GUTTAG, JOHN V",43476,Electrical Engineering and Computer Sciences,Professor,44,42,24,0,2,2829,7,8,male,99,20561,1,,,1510|,Health Sciences and Technology
7663,1510,"GUTTAG, JOHN V",43476,Electrical Engineering and Computer Sciences,Professor,44,42,24,0,2,2829,7,8,male,99,20561,1,,,1510|,Management
7664,1510,"GUTTAG, JOHN V",43476,Electrical Engineering and Computer Sciences,Professor,44,42,24,0,2,2829,7,8,male,99,20561,1,,,1510|,Mechanical Engineering
7665,1510,"GUTTAG, JOHN V",43476,Electrical Engineering and Computer Sciences,Professor,44,42,24,0,2,2829,7,8,male,99,20561,1,,,1510|,Physics
7666,7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0,0,2262,7,0,male,99,175002,1,,,7990|,Electrical Engineering and Computer Sciences
7667,7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0,0,2262,7,0,male,99,175002,1,,,7990|,Health Sciences and Technology
7668,7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0,0,2262,7,0,male,99,175002,1,,,7990|,Management
7669,7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0,0,2262,7,0,male,99,175002,1,,,7990|,Mechanical Engineering
7670,7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0,0,2262,7,0,male,99,175002,1,,,7990|,Physics
7671,6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0,,,6260|,Electrical Engineering and Computer Sciences
7672,6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0,,,6260|,Health Sciences and Technology
7673,6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0,,,6260|,Management
7674,6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0,,,6260|,Mechanical Engineering
7675,6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0,,,6780|6590|6265|,Mathematics
7676,6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0,,,6260|,Physics
7677,3445,"ROLAND, GUNTHER M",120362,Physics,Professor,1135,19,4,0,1,44587,0,0,male,99,175004,1,,,23720|5175|20640|3085|,Electrical Engineering and Computer Sciences
7678,3445,"ROLAND, GUNTHER M",120362,Physics,Professor,1135,19,4,0,1,44587,0,0,male,99,175004,1,,,23720|5175|20640|3085|,Health Sciences and Technology
7679,3445,"ROLAND, GUNTHER M",120362,Physics,Professor,1135,19,4,0,1,44587,0,0,male,99,175004,1,,,23720|5175|20640|3085|,Management
7680,3445,"ROLAND, GUNTHER M",120362,Physics,Professor,1135,19,4,0,1,44587,0,0,male,99,175004,1,,,23720|5175|20640|3085|,Mechanical Engineering
7681,3445,"ROLAND, GUNTHER M",120362,Physics,Professor,1135,19,4,0,1,44587,0,0,male,99,175004,1,,,23720|5175|20640|3085|,Physics
7682,17015,"GUIMARAES, PEDRO P G",836425,,,20,0,0,0,0,182,0,1,male,99,140849,0,,,17015|,Electrical Engineering and Computer Sciences
7683,17015,"GUIMARAES, PEDRO P G",836425,,,20,0,0,0,0,182,0,1,male,99,140849,0,,,17015|,Health Sciences and Technology
7684,17015,"GUIMARAES, PEDRO P G",836425,,,20,0,0,0,0,182,0,1,male,99,140849,0,,,17015|,Management
7685,17015,"GUIMARAES, PEDRO P G",836425,,,20,0,0,0,0,182,0,1,male,99,140849,0,,,17015|,Mechanical Engineering
7686,17015,"GUIMARAES, PEDRO P G",836425,,,20,0,0,0,0,182,0,1,male,99,140849,0,,,17015|,Physics
7687,4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0,2,1973,2,3,male,98,727,1,,,3360|,Electrical Engineering and Computer Sciences
7688,4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0,2,1973,2,3,male,98,727,1,,,3360|,Health Sciences and Technology
7689,4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0,2,1973,2,3,male,98,727,1,,,3360|,Management
7690,4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0,2,1973,2,3,male,98,727,1,,,3360|,Mechanical Engineering
7691,4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0,2,1973,2,3,male,98,727,1,,,3360|,Physics
7692,14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0,0,1187,6,0,male,100,22338,0,,,14675|,Electrical Engineering and Computer Sciences
7693,14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0,0,1187,6,0,male,100,22338,0,,,14675|,Health Sciences and Technology
7694,14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0,0,1187,6,0,male,100,22338,0,,,14675|,Management
7695,14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0,0,1187,6,0,male,100,22338,0,,,14675|,Mechanical Engineering
7696,14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0,0,1187,6,0,male,100,22338,0,,,14675|,Physics
7697,8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0,,,8880|,Electrical Engineering and Computer Sciences
7698,8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0,,,8880|,Health Sciences and Technology
7699,8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0,,,8880|,Linguistics and Philosophy
7700,8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0,,,8880|,Management
7701,8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0,,,8880|,Mechanical Engineering
7702,8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0,,,8880|,Physics
7703,5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0,,,5030|,Electrical Engineering and Computer Sciences
7704,5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0,,,5030|,Health Sciences and Technology
7705,5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0,,,5030|,History
7706,5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0,,,5030|,Management
7707,5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0,,,5030|,Mechanical Engineering
7708,5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0,,,5030|,Physics
7709,6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0,7,4580,4,0,female,97,13151,0,,,6870|,Electrical Engineering and Computer Sciences
7710,6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0,7,4580,4,0,female,97,13151,0,,,6870|,Health Sciences and Technology
7711,6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0,7,4580,4,0,female,97,13151,0,,,6870|,Management
7712,6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0,7,4580,4,0,female,97,13151,0,,,6870|,Mechanical Engineering
7713,6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0,7,4580,4,0,female,97,13151,0,,,6870|,Physics
7714,5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0,,,5075|,Electrical Engineering and Computer Sciences
7715,5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0,,,5075|,Health Sciences and Technology
7716,5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0,,,5080|23970|5070|,Linguistics and Philosophy
7717,5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0,,,5075|,Management
7718,5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0,,,5075|,Mechanical Engineering
7719,5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0,,,5075|,Physics
7720,14865,"HAN, RUONAN",779077,Electrical Engineering and Computer Sciences,Associate,33,34,15,0,1,852,0,6,male,99,118,1,,,14865|,Electrical Engineering and Computer Sciences
7721,14865,"HAN, RUONAN",779077,Electrical Engineering and Computer Sciences,Associate,33,34,15,0,1,852,0,6,male,99,118,1,,,14865|,Health Sciences and Technology
7722,14865,"HAN, RUONAN",779077,Electrical Engineering and Computer Sciences,Associate,33,34,15,0,1,852,0,6,male,99,118,1,,,14865|,Management
7723,14865,"HAN, RUONAN",779077,Electrical Engineering and Computer Sciences,Associate,33,34,15,0,1,852,0,6,male,99,118,1,,,14865|,Mechanical Engineering
7724,14865,"HAN, RUONAN",779077,Electrical Engineering and Computer Sciences,Associate,33,34,15,0,1,852,0,6,male,99,118,1,,,14865|,Physics
7725,10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0,6,1051,0,0,male,99,83061,0,,,10115|,Electrical Engineering and Computer Sciences
7726,10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0,6,1051,0,0,male,99,83061,0,,,10115|,Health Sciences and Technology
7727,10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0,6,1051,0,0,male,99,83061,0,,,10115|,Management
7728,10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0,6,1051,0,0,male,99,83061,0,,,10115|,Mechanical Engineering
7729,10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0,6,1051,0,0,male,99,83061,0,,,10115|,Physics
7730,22985,"TANG, HAO",837243,,,14,30,0,0,0,343,0,0,female,92,172,0,,,22985|,Electrical Engineering and Computer Sciences
7731,22985,"TANG, HAO",837243,,,14,30,0,0,0,343,0,0,female,92,172,0,,,22985|,Health Sciences and Technology
7732,22985,"TANG, HAO",837243,,,14,30,0,0,0,343,0,0,female,92,172,0,,,22985|,Management
7733,22985,"TANG, HAO",837243,,,14,30,0,0,0,343,0,0,female,92,172,0,,,22985|,Mechanical Engineering
7734,22985,"TANG, HAO",837243,,,14,30,0,0,0,343,0,0,female,92,172,0,,,22985|,Physics
7735,15660,"MATHYS, HANSRUEDI",836802,,,16,0,0,0,0,1954,0,0,male,99,71282,0,,,15660|,Electrical Engineering and Computer Sciences
7736,15660,"MATHYS, HANSRUEDI",836802,,,16,0,0,0,0,1954,0,0,male,99,71282,0,,,15660|,Health Sciences and Technology
7737,15660,"MATHYS, HANSRUEDI",836802,,,16,0,0,0,0,1954,0,0,male,99,71282,0,,,15660|,Management
7738,15660,"MATHYS, HANSRUEDI",836802,,,16,0,0,0,0,1954,0,0,male,99,71282,0,,,15660|,Mechanical Engineering
7739,15660,"MATHYS, HANSRUEDI",836802,,,16,0,0,0,0,1954,0,0,male,99,71282,0,,,15660|,Physics
7740,22995,"SHAUL, HAYIM",837144,,,5,2,0,0,0,14,0,0,male,97,240,0,,,22995|,Electrical Engineering and Computer Sciences
7741,22995,"SHAUL, HAYIM",837144,,,5,2,0,0,0,14,0,0,male,97,240,0,,,22995|,Health Sciences and Technology
7742,22995,"SHAUL, HAYIM",837144,,,5,2,0,0,0,14,0,0,male,97,240,0,,,22995|,Management
7743,22995,"SHAUL, HAYIM",837144,,,5,2,0,0,0,14,0,0,male,97,240,0,,,22995|,Mechanical Engineering
7744,22995,"SHAUL, HAYIM",837144,,,5,2,0,0,0,14,0,0,male,97,240,0,,,22995|,Physics
7745,22825,"XU, HAORAN",837386,,,17,0,0,0,0,369,0,0,male,100,97,0,,,22825|,Electrical Engineering and Computer Sciences
7746,22825,"XU, HAORAN",837386,,,17,0,0,0,0,369,0,0,male,100,97,0,,,22825|,Health Sciences and Technology
7747,22825,"XU, HAORAN",837386,,,17,0,0,0,0,369,0,0,male,100,97,0,,,22825|,Management
7748,22825,"XU, HAORAN",837386,,,17,0,0,0,0,369,0,0,male,100,97,0,,,22825|,Mechanical Engineering
7749,22825,"XU, HAORAN",837386,,,17,0,0,0,0,369,0,0,male,100,97,0,,,22825|,Physics
7750,22770,"WANG, HAO",837325,,,161,21,0,0,0,1986,0,0,female,91,4519,0,,,22770|,Electrical Engineering and Computer Sciences
7751,22770,"WANG, HAO",837325,,,161,21,0,0,0,1986,0,0,female,91,4519,0,,,22770|,Health Sciences and Technology
7752,22770,"WANG, HAO",837325,,,161,21,0,0,0,1986,0,0,female,91,4519,0,,,22770|,Management
7753,22770,"WANG, HAO",837325,,,161,21,0,0,0,1986,0,0,female,91,4519,0,,,22770|,Mechanical Engineering
7754,22770,"WANG, HAO",837325,,,161,21,0,0,0,1986,0,0,female,91,4519,0,,,22770|,Physics
7755,22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0,4,985,0,0,male,87,141,1,,,15790|,Electrical Engineering and Computer Sciences
7756,22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0,4,985,0,0,male,87,141,1,,,15790|,Health Sciences and Technology
7757,22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0,4,985,0,0,male,87,141,1,,,15790|,Management
7758,22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0,4,985,0,0,male,87,141,1,,,15790|,Mechanical Engineering
7759,22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0,4,985,0,0,male,87,141,1,,,15790|,Physics
7760,22695,"WANG, HAILONG",1019783,,,78,3,0,0,0,2449,0,0,female,98,127402,0,,,22695|,Electrical Engineering and Computer Sciences
7761,22695,"WANG, HAILONG",1019783,,,78,3,0,0,0,2449,0,0,female,98,127402,0,,,22695|,Health Sciences and Technology
7762,22695,"WANG, HAILONG",1019783,,,78,3,0,0,0,2449,0,0,female,98,127402,0,,,22695|,Management
7763,22695,"WANG, HAILONG",1019783,,,78,3,0,0,0,2449,0,0,female,98,127402,0,,,22695|,Mechanical Engineering
7764,22695,"WANG, HAILONG",1019783,,,78,3,0,0,0,2449,0,0,female,98,127402,0,,,22695|,Physics
7765,23070,"SOHN, HANSEM",837179,,,11,1,0,0,1,122,0,0,male,97,17936,0,,,23070|,Electrical Engineering and Computer Sciences
7766,23070,"SOHN, HANSEM",837179,,,11,1,0,0,1,122,0,0,male,97,17936,0,,,23070|,Health Sciences and Technology
7767,23070,"SOHN, HANSEM",837179,,,11,1,0,0,1,122,0,0,male,97,17936,0,,,23070|,Management
7768,23070,"SOHN, HANSEM",837179,,,11,1,0,0,1,122,0,0,male,97,17936,0,,,23070|,Mechanical Engineering
7769,23070,"SOHN, HANSEM",837179,,,11,1,0,0,1,122,0,0,male,97,17936,0,,,23070|,Physics
7770,1395,"HALL, STEVEN R",44050,,,17,9,6,0,0,475,0,4,male,95,5581,0,,,3730|,Electrical Engineering and Computer Sciences
7771,1395,"HALL, STEVEN R",44050,,,17,9,6,0,0,475,0,4,male,95,5581,0,,,3730|,Health Sciences and Technology
7772,1395,"HALL, STEVEN R",44050,,,17,9,6,0,0,475,0,4,male,95,5581,0,,,3730|,Management
7773,1395,"HALL, STEVEN R",44050,,,17,9,6,0,0,475,0,4,male,95,5581,0,,,3730|,Mechanical Engineering
7774,1395,"HALL, STEVEN R",44050,,,17,9,6,0,0,475,0,4,male,95,5581,0,,,3730|,Physics
7775,5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0,1,53,5,24,male,99,899,0,,,5265|,Electrical Engineering and Computer Sciences
7776,5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0,1,53,5,24,male,99,899,0,,,5265|,Health Sciences and Technology
7777,5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0,1,53,5,24,male,99,899,0,,,5265|,Management
7778,5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0,1,53,5,24,male,99,899,0,,,5265|,Mechanical Engineering
7779,5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0,1,53,5,24,male,99,899,0,,,5265|,Physics
7780,2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0,10,1663,11,0,male,97,73,0,,,2940|,Electrical Engineering and Computer Sciences
7781,2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0,10,1663,11,0,male,97,73,0,,,2940|,Health Sciences and Technology
7782,2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0,10,1663,11,0,male,97,73,0,,,2940|,Management
7783,2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0,10,1663,11,0,male,97,73,0,,,2940|,Mechanical Engineering
7784,2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0,10,1663,11,0,male,97,73,0,,,2940|,Physics
7785,7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0,,,7360|,Electrical Engineering and Computer Sciences
7786,7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0,,,7360|,Health Sciences and Technology
7787,7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0,,,7360|,Management
7788,7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0,,,7360|,Mechanical Engineering
7789,7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0,,,7360|,Mathematics
7790,7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0,,,7360|,Physics
7791,3730,"TULLER, HARRY L",90491,Materials Science and Engineering,Professor,228,16,28,0,6,7964,15,11,female,98,58381,1,,,1395|,Electrical Engineering and Computer Sciences
7792,3730,"TULLER, HARRY L",90491,Materials Science and Engineering,Professor,228,16,28,0,6,7964,15,11,female,98,58381,1,,,1395|,Health Sciences and Technology
7793,3730,"TULLER, HARRY L",90491,Materials Science and Engineering,Professor,228,16,28,0,6,7964,15,11,female,98,58381,1,,,1395|,Management
7794,3730,"TULLER, HARRY L",90491,Materials Science and Engineering,Professor,228,16,28,0,6,7964,15,11,female,98,58381,1,,,1395|,Mechanical Engineering
